respnum_V1,respcat_V3,respnum_PAYS,respnum_SEX,respnum_AGE,respnum_SexRec,x1,x2,x3,x4,x5,respnum_YEAR
5900,578,19,1,30,-1,2,3,1,2,1,2012
5900,578,19,2,47,1, , ,1,1,2,2012
5900,578,19,1,72,-1,3,4,2,2,1,2012
5900,578,19,1,50,-1,4,1,1,2,1,2012
5900,578,19,1,22,-1,1,1,1,2,1,2012
5900,578,19,1,59,-1,1,1,1,1,1,2012
5900,578,19,2,72,1,2,2,2,2,2,2012
5900,578,19,2,31,1,2,3,2,2,2,2012
5900,578,19,1,24,-1,3,2,2, ,1,2012
5900,578,19,2,21,1,1,1,1,1,1,2012
5900,578,19,2,72,1,3,3,3,2,1,2012
5900,578,19,2,50,1,2,3,1,2,1,2012
5900,578,19,2,21,1,2,2,1,2,1,2012
5900,578,19,1,67,-1,2,2,2, , ,2012
5900,578,19,1,51,-1,2,2,2,1,1,2012
5900,578,19,2,45,1,2,2,2,1,1,2012
5900,578,19,2,67,1,2,2,3,3,2,2012
5900,578,19,2,62,1,4,4,2,2,2,2012
5900,578,19,2,57,1,2,4,2,3,2,2012
5900,578,19,1,60,-1,2,2,2,2,1,2012
5900,578,19,2,74,1,2,2,3,2,2,2012
5900,578,19,1,41,-1,2,2,2,1,1,2012
5900,578,19,2,25,1,2,2,1,1,1,2012
5900,578,19,1,63,-1,3,2,2,2,1,2012
5900,578,19,1,26,-1,3,3,2,2,1,2012
5900,578,19,1,48,-1,4,2,1,2,1,2012
5900,578,19,2,33,1,3,4,5,2,2,2012
5900,578,19,2,68,1,3,4,3,2,1,2012
5900,578,19,2,24,1,4,5,3,3,2,2012
5900,578,19,1,34,-1,3,4,3,2,1,2012
5900,578,19,2,32,1,1,2,1,2,1,2012
5900,578,19,2,52,1,4,2,1,2,2,2012
5900,578,19,2,40,1,3,4,2,2,2,2012
5900,578,19,2,47,1,1,2,2,2,1,2012
5900,578,19,1,55,-1,3,3,2,2,2,2012
5900,578,19,2,67,1,2,2,2,2,1,2012
5900,578,19,1,63,-1,2,3,2,2,1,2012
5900,578,19,1,45,-1,2,2,2,1,1,2012
5900,578,19,2,20,1,1,2,1,2,1,2012
5900,578,19,2,42,1,1,1,1,1,1,2012
5900,578,19,2,29,1,1,1,1,1,1,2012
5900,578,19,1,48,-1,1,1,1,1,1,2012
5900,578,19,2,46,1,1,3,1, , ,2012
5900,578,19,2,32,1,1,1,1,1,1,2012
5900,578,19,1,36,-1, , ,2, , ,2012
5900,578,19,1,68,-1,2,2,2,2,2,2012
5900,578,19,1,22,-1,2,1,2,1,1,2012
5900,578,19,2,68,1,4,4,3,3,2,2012
5900,578,19,2,43,1,3,3,2,2,1,2012
5900,578,19,1,35,-1,3,3,2,2,1,2012
5900,578,19,1,22,-1,2,2,2,2,1,2012
5900,578,19,2,45,1,3,3,1,1,1,2012
5900,578,19,2,38,1,2,2,1,2,1,2012
5900,752,23,1,46,-1,1,1,1,1,1,2012
5900,752,23,2,19,1,3,2,1,1,1,2012
5900,752,23,2,63,1,1,1,1,2,2,2012
5900,752,23,2,56,1,2,1,1, , ,2012
5900,752,23,1,20,-1, ,2,2,2,2,2012
5900,752,23,2,43,1,1,1,1,1,1,2012
5900,752,23,2,48,1,1,1,1,2,1,2012
5900,752,23,2,82,1,2,1,1,2,1,2012
5900,752,23,1,40,-1,2,3,3,2,2,2012
5900,752,23,2,28,1, ,3,1,2,1,2012
5900,752,23,1,41,-1,2,2,3, , ,2012
5900,752,23,1,28,-1,2,1,1,1,1,2012
5900,752,23,1,62,-1,1,2,1,2,2,2012
5900,752,23,1,69,-1,2,2,2,2,1,2012
5900,752,23,1,66,-1,1,2,1,2,2,2012
5900,752,23,1,52,-1,2,5,3,2,2,2012
5900,752,23,1,72,-1,3,3,3,2,2,2012
5900,752,23,2,50,1,1,3,1,1,1,2012
5900,752,23,2,67,1,4,4,2,2,2,2012
5900,752,23,2,23,1,1,1,1,2,1,2012
5900,752,23,1,45,-1, ,2,1,1,1,2012
5900,752,23,1,29,-1,1,1,2,2,1,2012
5900,752,23,2,41,1,2,1,1,2,1,2012
5900,752,23,1,68,-1,3,4,2,2,2,2012
5900,752,23,2,51,1,2,2,1,2,2,2012
5900,752,23,1,58,-1,2,2,1,1,1,2012
5900,752,23,1,19,-1,3,3,1, , ,2012
5900,752,23,1,63,-1,3, ,3,2,2,2012
5900,752,23,1,67,-1,1,1,1,2,1,2012
5900,752,23,1,67,-1,2,2,1,2,1,2012
5900,752,23,2,19,1,2,2,2, , ,2012
5900,752,23,2,66,1,4,2,2,2,2,2012
5900,752,23,1,62,-1,1,1,1,2,2,2012
5900,752,23,2,67,1,1,2,1,2,2,2012
5900,752,23,1,51,-1,2,2,2, , ,2012
5900,752,23,1,31,-1,1,1,2, , ,2012
5900,752,23,2,76,1,3,3,2,2,2,2012
5900,752,23,2,52,1,1,1,2,2,1,2012
5900,752,23,1,62,-1,2,2,1,2,2,2012
5900,752,23,2,25,1,2,1,1,2,1,2012
5900,752,23,2,64,1,3,2,1,2,1,2012
5900,752,23,2,36,1,1,1,1, , ,2012
5900,752,23,2,83,1, ,4,3,3,2,2012
5900,752,23,2,56,1,1,1,1,1,1,2012
5900,752,23,2,69,1,4,3,3,3,2,2012
5900,752,23,2,63,1,2,1,1,2,2,2012
5900,752,23,2,55,1,3,2,1, , ,2012
5900,752,23,1,84,-1,4, , , ,2,2012
5900,752,23,1,54,-1,4,2,1,3,2,2012
5900,752,23,2,35,1,1,1,1,1,1,2012
5900,752,23,1,57,-1,3,2,1,2,2,2012
5900,752,23,2,56,1,1,2,1,2,2,2012
5900,752,23,2,76,1,2,1,2,2,2,2012
5900,752,23,2,69,1,2,2,1,1,2,2012
5900,752,23,2,46,1,3,1,1, , ,2012
5900,752,23,2,81,1, , , ,2, ,2012
5900,752,23,1,76,-1,5,5,5,3,2,2012
5900,752,23,1,56,-1,4,2,1,2,1,2012
5900,752,23,2,53,1,1,1,1,2,1,2012
5900,752,23,2,71,1,2,2,1,2,1,2012
5900,752,23,1,72,-1,2,2,1,3,2,2012
5900,752,23,1,24,-1,3,1,1, , ,2012
5900,752,23,1,38,-1,1,1,1, , ,2012
5900,752,23,1,71,-1,2,2,2,2,1,2012
5900,752,23,1,50,-1,3,3,2,2,2,2012
5900,752,23,2,48,1,1,1,1,2,1,2012
5900,752,23,2,42,1,2,3,2,2,1,2012
5900,752,23,2,22,1,3,2,2, , ,2012
5900,752,23,2,29,1,2,1,1,2,2,2012
5900,752,23,1,40,-1,4,3,1,2,2,2012
5900,752,23,2,23,1,2,1,1, , ,2012
5900,752,23,1,18,-1,3,2,1, , ,2012
5900,752,23,1,68,-1,2,2,2,2,1,2012
5900,752,23,2,67,1,2,2,2,2,2,2012
5900,752,23,1,60,-1,2,2,3,3,2,2012
5900,752,23,2,62,1,4,2,3,2,2,2012
5900,752,23,1,65,-1,3,4,3,2,2,2012
5900,752,23,2,18,1,3,2,2, , ,2012
5900,752,23,1,71,-1, ,3,2,2,1,2012
5900,752,23,2,67,1,2,2,2,2,1,2012
5900,752,23,2,66,1,1,1,1,1,1,2012
5900,752,23,2,52,1,2,2,1,2,1,2012
5900,752,23,2,33,1,2,1,1,1,1,2012
5900,752,23,2,39,1,2,3,2,2,2,2012
5900,752,23,1,30,-1,3,3,1,1,1,2012
5900,752,23,1,50,-1,3,3,2,2,2,2012
5900,752,23,2,67,1,2,2,1,2,1,2012
5900,752,23,2,29,1,1,1,1,1,1,2012
5900,752,23,2,69,1,1,2,1,2,2,2012
5900,752,23,1,48,-1,3,1,1,2,1,2012
5900,752,23,1,67,-1,3,3,3, , ,2012
5900,752,23,2,25,1,1,1,1,1,1,2012
5900,752,23,1,58,-1,2,2,2,1,1,2012
5900,752,23,1,20,-1,3,1,1,1,1,2012
5900,752,23,1,37,-1,2,4,2,2,2,2012
5900,752,23,1,30,-1,1,1,1, , ,2012
5900,752,23,2,27,1,3,1,1,1,1,2012
5900,752,23,1,26,-1,4,1,1,3,2,2012
5900,752,23,1,57,-1, , , , , ,2012
5900,752,23,2,77,1,3,3,3,2,2,2012
5900,752,23,2,32,1,1,1,1,2,2,2012
5900,752,23,1,65,-1,4,3,1,3,2,2012
5900,752,23,1,56,-1,2,2,1,2,1,2012
5900,752,23,1,58,-1,1,1,1,2,1,2012
5900,752,23,1,36,-1,1,1,1,1,1,2012
5900,752,23,1,50,-1,2,2,1,1,1,2012
5900,752,23,2,38,1,3,4,2,2,2,2012
5900,752,23,2,39,1,2,4,3,2,2,2012
5900,752,23,1,68,-1,1,1,1,2,2,2012
5900,752,23,2,52,1,2,4,1,2,2,2012
5900,752,23,2,41,1,1,2,1,2, ,2012
5900,752,23,2,33,1,2,1,1,1,1,2012
5900,752,23,2,29,1,1,1,1,1,1,2012
5900,752,23,2,65,1,2,1,2,2,2,2012
5900,752,23,2,48,1,1,1,1,2,1,2012
5900,752,23,2,76,1,3,4,2,2,1,2012
5900,752,23,1,64,-1,3,4,2,2,2,2012
5900,752,23,2,52,1, , , , , ,2012
5900,752,23,1,69,-1,2,2,2,2,1,2012
5900,752,23,1,55,-1,1,2,1,2,2,2012
5900,752,23,2,61,1,2,1,1,2,2,2012
5900,752,23,1,35,-1,1,1,1,1,1,2012
5900,752,23,2,54,1,3,3,3,2,2,2012
5900,752,23,1,52,-1,2,1,1,1,1,2012
5900,752,23,2,32,1,1,1,1,2,2,2012
5900,752,23,2,71,1, , ,4,2,2,2012
5900,752,23,2,57,1,2,3,2,2,2,2012
5900,752,23,1,27,-1,2,1,1,2,2,2012
5900,752,23,1,48,-1,1,2,2,1,1,2012
5900,752,23,2,42,1,1,1, , , ,2012
5900,752,23,1,62,-1,1,1,1,1,1,2012
5900,752,23,1,28,-1,2,1,1,1,1,2012
5900,752,23,1,67,-1,2,2,2,2,1,2012
5900,752,23,2,26,1,1,1,1, , ,2012
5900,752,23,2,43,1,3,4,1,2,1,2012
5900,752,23,1,54,-1,4,4,4,3,2,2012
5900,752,23,1,37,-1,4,4,2,2,1,2012
5900,752,23,2,42,1,1,1,1,2,1,2012
5900,752,23,1,57,-1,2,2,1,2,1,2012
5900,752,23,2,61,1,2,1,1,2,1,2012
5900,752,23,1,63,-1,3,4,4,2,1,2012
5900,752,23,1,75,-1,1,2,1,3,2,2012
5900,752,23,2,41,1,4,5,2,3,2,2012
5900,752,23,1,65,-1,3,3,1,2,1,2012
5900,752,23,1,76,-1,4,4,2,2,1,2012
5900,752,23,2,48,1,4,1,1,2,2,2012
5900,752,23,2,52,1,2,1,2,2, ,2012
5900,752,23,2,65,1,2,2,1,2,1,2012
5900,752,23,1,20,-1,3,2,2,3,1,2012
5900,752,23,1,69,-1,3,3,2,2,2,2012
5900,752,23,2,26,1,1,1,1,1,1,2012
5900,752,23,1,73,-1,1,1,1,1,1,2012
5900,752,23,1,58,-1,4,5,3,3,2,2012
5900,752,23,1,50,-1,1,2,1,1,1,2012
5900,752,23,1,59,-1,1,1,1,2,2,2012
5900,752,23,2,32,1,2,2,1, , ,2012
5900,752,23,2,51,1,1,2,2,2,2,2012
5900,752,23,1,44,-1,1,1,2,1,1,2012
5900,752,23,1,69,-1,3,3,1,2,2,2012
5900,752,23,2,31,1,4,3,1,2,1,2012
5900,752,23,2,61,1,4,5,4,2,2,2012
5900,752,23,1,61,-1,5,5,1, , ,2012
5900,752,23,1,64,-1,1,4,1,3,1,2012
5900,752,23,2,19,1,2,1,1,2,1,2012
5900,752,23,2,71,1,2,2,2, , ,2012
5900,752,23,1,64,-1,3,4,1,2,2,2012
5900,752,23,1,83,-1,3,3,2,2,2,2012
5900,752,23,1,33,-1,1,1,1,1,1,2012
5900,752,23,1,46,-1,1,1,1,2,1,2012
5900,752,23,2,23,1,1,1,1,2,2,2012
5900,752,23,2,68,1, , , ,3,2,2012
5900,752,23,1,46,-1,3,2,2,2,1,2012
5900,752,23,1,48,-1,2,2,2,1,1,2012
5900,752,23,2,43,1,2,2,1,2,1,2012
5900,752,23,1,59,-1,2,2,2,2,2,2012
5900,752,23,2,41,1,1,1,1,1,1,2012
5900,752,23,1,77,-1,2,2,2,2,2,2012
5900,752,23,1,27,-1,3,4,4,2,1,2012
5900,752,23,1,87,-1,4,4,4,3,2,2012
5900,752,23,2,62,1,1,2,1,2,2,2012
5900,752,23,2,47,1,4,2,2,3,2,2012
5900,752,23,2,57,1,3,1,1,2,1,2012
5900,752,23,2,30,1,1,3,2,2,2,2012
5900,752,23,1,66,-1,3,3,3,2,2,2012
5900,752,23,2,20,1,1,1,1,2,1,2012
5900,752,23,2,53,1,1,1,1,2,1,2012
5900,752,23,1,71,-1,4,3,5,3, ,2012
5900,752,23,1,63,-1, ,4,2,2,1,2012
5900,752,23,2,69,1,3,2,1,2,1,2012
5900,752,23,1,46,-1,2,2,2,1,1,2012
5900,752,23,1,53,-1,2,4,2,2,2,2012
5900,752,23,1,76,-1,2,2,2,3,2,2012
5900,752,23,1,70,-1,5,4,3,3,2,2012
5900,752,23,2,64,1,3,4,2,2,2,2012
5900,752,23,2,58,1,1,2,1,2,2,2012
5900,752,23,2,30,1,2,2,1,1,1,2012
5900,752,23,1,68,-1,3,2,2,2,2,2012
5900,752,23,2,55,1,1,1,1,2,1,2012
5900,752,23,1,46,-1,4,4,3,3,2,2012
5900,752,23,2,54,1,1,1,1,2,1,2012
5900,752,23,1,53,-1,2,2,2,2,2,2012
5900,752,23,1,69,-1,4,3,1, , ,2012
5900,752,23,2,23,1,1,1,1, , ,2012
5900,752,23,1,36,-1,1,1,1, , ,2012
5900,752,23,1,35,-1,4,3,1,2,1,2012
5900,752,23,2,59,1,2,2,1,2,1,2012
5900,752,23,1,36,-1,4,2,4,3,2,2012
5900,752,23,2,39,1,1,1,1,1,1,2012
5900,752,23,2,20,1,1,1,1,1,1,2012
5900,752,23,2,53,1,4,2,1,2,2,2012
5900,752,23,1,68,-1,4,3,3,3,2,2012
5900,752,23,2,41,1,2,3,1,2,2,2012
5900,752,23,2,43,1,1,2,1,2,2,2012
5900,752,23,1,44,-1,1,1,1,1,1,2012
5900,752,23,1,44,-1,1,1,1,1,1,2012
5900,752,23,1,48,-1,1,1,1,1,1,2012
5900,752,23,1,42,-1,3,3,4,2,2,2012
5900,752,23,1,54,-1,3,3,3,2,2,2012
5900,752,23,1,36,-1,2,1,2,1,1,2012
5900,752,23,1,47,-1, ,1,1,2,1,2012
5900,752,23,1,70,-1,4,2,2,3,2,2012
5900,705,24,1,66,-1,4,2,1,1,1,2012
5900,705,24,1,59,-1,2,4,3,2,1,2012
5900,705,24,2,62,1,5,5,4,2,1,2012
5900,705,24,2,26,1,2,1,1,1,1,2012
5900,705,24,2,87,1,3,2,2,2,1,2012
5900,705,24,1,61,-1,2,2,2, , ,2012
5900,705,24,1,48,-1,2,4,1,1,1,2012
5900,705,24,2,28,1,1,1,1,2,1,2012
5900,705,24,2,52,1,4,4,3,1,1,2012
5900,705,24,2,28,1,2,2,2,1,1,2012
5900,705,24,1,60,-1,2,2,1,1,1,2012
5900,705,24,2,54,1, , , , , ,2012
5900,705,24,1,51,-1,1,1,1,1,1,2012
5900,705,24,1,50,-1,5,2,2,2,2,2012
5900,705,24,2,49,1,4,5,2,2,2,2012
5900,705,24,2,43,1,4,4,3,3,2,2012
5900,705,24,2,26,1,2,2,2,2,1,2012
5900,705,24,1,76,-1,2,4,2,1,1,2012
5900,705,24,1,48,-1,4,3,1,2,2,2012
5900,705,24,1,70,-1,5,2,1,2,1,2012
5900,705,24,2,29,1,4,1,1,1,1,2012
5900,705,24,2,47,1,1,2,2,2,1,2012
5900,705,24,1,43,-1,2,1,1,2,1,2012
5900,705,24,2,21,1,2,2,2,2,1,2012
5900,705,24,2,34,1,1,1,1,2,1,2012
5900,705,24,1,52,-1,2,2,1,2,1,2012
5900,705,24,2,31,1,3,4,2,2,1,2012
5900,705,24,1,58,-1,2,4,1,2,1,2012
5900,705,24,2,34,1,3,3,3,2,1,2012
5900,705,24,2,59,1,2,2,1,2,1,2012
5900,705,24,2,55,1,3,3,1,1,1,2012
5900,705,24,1,45,-1,3,4,2,2,1,2012
5900,705,24,2,76,1,2,2,2,1,2,2012
5900,705,24,2,49,1,4,4,2,2,1,2012
5900,705,24,1,25,-1,1,1,1,1,1,2012
5900,705,24,2,93,1,3,4,4,2,1,2012
5900,705,24,2,37,1,4,4,4,3,2,2012
5900,705,24,2,79,1,2,3,3,1,1,2012
5900,705,24,1,43,-1,2,4,4,1,1,2012
5900,705,24,2,39,1,2,2,2,1,1,2012
5900,705,24,1,22,-1,2,2,2,1,1,2012
5900,705,24,2,64,1,2,2,2,1,1,2012
5900,705,24,1,32,-1,2,2,4,1,1,2012
5900,705,24,1,73,-1,4,5,5,3,3,2012
5900,705,24,1,82,-1,2,2,3,2,1,2012
5900,705,24,1,44,-1,2,3,2,2,1,2012
5900,705,24,2,52,1,2,3,3,1,1,2012
5900,705,24,1,72,-1,3,4, ,2,1,2012
5900,705,24,2,75,1,4,4,4,3,1,2012
5900,705,24,2,62,1,4,4,2,2,1,2012
5900,705,24,2,66,1,3,3,2,1,1,2012
5900,705,24,2,87,1,2,3,2,2,1,2012
5900,705,24,2,38,1,2,3,1,1,1,2012
5900,705,24,1,57,-1,4,4,4,2,1,2012
5900,705,24,1,34,-1,4,4,4,3,1,2012
5900,705,24,2,75,1,3,3,3,2,1,2012
5900,705,24,1,51,-1,2,2,1,2,1,2012
5900,705,24,1,32,-1,2,2,3,2,1,2012
5900,705,24,2,62,1,2,2,2,2,1,2012
5900,705,24,1,64,-1,2,2,3,1,1,2012
5900,705,24,1,57,-1,2,3,2,1,1,2012
5900,705,24,2,46,1,2,1,2,1,1,2012
5900,705,24,1,38,-1,3,3,2, , ,2012
5900,705,24,1,72,-1,4,4,2,2,1,2012
5900,705,24,2,50,1,2,2,2,1,1,2012
5900,705,24,1,53,-1,1,1,1,1,1,2012
5900,705,24,1,46,-1,2,2,2,1,1,2012
5900,705,24,2,34,1,2,2,1,1,1,2012
5900,705,24,2,43,1,2,3,1,2,1,2012
5900,705,24,1,63,-1,3,2,3,2,1,2012
5900,705,24,2,60,1,3,3,3,3,2,2012
5900,705,24,1,34,-1,3,3,3,1,1,2012
5900,705,24,1,31,-1,2,2,2,2,2,2012
5900,705,24,1,59,-1,3,3,2,2,1,2012
5900,705,24,1,22,-1,4,4,4,2,1,2012
5900,705,24,2,31,1,5,2,1,1,1,2012
5900,705,24,1,28,-1,2,3,2,1,1,2012
5900,705,24,1,31,-1,2,3,2,1,1,2012
5900,705,24,1,37,-1,2,2,2,3,2,2012
5900,705,24,2,29,1,1,2,2,1,1,2012
5900,705,24,2,81,1,2,2,2,1,1,2012
5900,705,24,1,48,-1,2,3,2,2,2,2012
5900,705,24,2,51,1,3,3,2,2,2,2012
5900,705,24,1,73,-1,3,2,2,2,1,2012
5900,705,24,2,42,1,2,2,2,1,1,2012
5900,705,24,1,31,-1,2,4,3,2,1,2012
5900,705,24,1,23,-1,5,4,4,2,1,2012
5900,705,24,1,74,-1,4,4,5,3,2,2012
5900,705,24,1,26,-1,3,3,3,2,3,2012
5900,705,24,2,68,1,2,2,3,2,1,2012
5900,705,24,1,64,-1, , , ,3,3,2012
5900,705,24,1,27,-1, , ,5,3,1,2012
5900,705,24,1,62,-1,2,2,1,1,1,2012
5900,705,24,1,42,-1,4,3,2,2,1,2012
5900,705,24,1,34,-1,2,2, , ,1,2012
5900,705,24,2,57,1, , , , , ,2012
5900,705,24,1,27,-1,4,2,1,2,1,2012
5900,705,24,1,49,-1,3,3,2,2,1,2012
5900,705,24,2,22,1,2,1,1,2,1,2012
5900,705,24,1,36,-1, , ,2,3,1,2012
5900,705,24,2,83,1,3,4,3,1,1,2012
5900,705,24,1,79,-1,4,2,2,3,2,2012
5900,705,24,1,69,-1,2,2,4,1,1,2012
5900,705,24,2,35,1,2,2,4,1,1,2012
5900,705,24,1,53,-1, , , ,1,1,2012
5900,705,24,1,47,-1,2,4,4,3,1,2012
5900,705,24,2,61,1,4,4,2,3,2,2012
5900,705,24,2,86,1,1,1,1,1,1,2012
5900,705,24,2,31,1,1,2,4,2,1,2012
5900,705,24,2,65,1,4,4,2,2,1,2012
5900,705,24,1,40,-1,2,3,2,1,1,2012
5900,705,24,1,34,-1,2,3,2,1,1,2012
5900,705,24,1,49,-1,2,2,2,2,1,2012
5900,705,24,2,47,1,1,1,1,1,1,2012
5900,705,24,2,78,1,3,3,3,1,1,2012
5900,705,24,1,48,-1,1,2,1, , ,2012
5900,705,24,2,67,1,2,4,1,2,1,2012
5900,705,24,2,28,1,2,2,1,2,1,2012
5900,705,24,1,46,-1,4,2,2,2,1,2012
5900,705,24,2,40,1,3,3,3,3,1,2012
5900,705,24,2,76,1,2,3,2,1,1,2012
5900,705,24,2,75,1,2,3,3,3,1,2012
5900,705,24,1,52,-1,4,4,4,2,2,2012
5900,705,24,1,75,-1,4,4,3,2,1,2012
5900,705,24,2,20,1,2,2,2,2,1,2012
5900,705,24,1,61,-1,3,4,4, , ,2012
5900,705,24,1,28,-1,2,3,1,1,1,2012
5900,705,24,1,27,-1,2,3,2,2, ,2012
5900,705,24,2,38,1,2,2,2,2,1,2012
5900,705,24,1,24,-1,4,4,2,2,1,2012
5900,705,24,1,56,-1,2,1,2,3,1,2012
5900,705,24,2,41,1,2,4,1,1,1,2012
5900,705,24,2,38,1,2,2,2,2,1,2012
5900,705,24,1,71,-1,2,3,4,2,1,2012
5900,705,24,2,21,1,2,2,1,1,1,2012
5900,705,24,1,19,-1,3,4,2,2,1,2012
5900,705,24,2,64,1,3,3,3,2,2,2012
5900,705,24,1,70,-1,4,4,2,2,1,2012
5900,705,24,2,22,1,2,2,1,1,1,2012
5900,705,24,1,42,-1,3,4,2,1, ,2012
5900,705,24,2,35,1,2,2,2,2,1,2012
5900,705,24,1,30,-1,4,4,4,2,1,2012
5900,705,24,2,20,1,3,2,1,1,1,2012
5900,705,24,1,50,-1,1,1,1,1,1,2012
5900,705,24,2,21,1,1,2,1,1,1,2012
5900,705,24,2,27,1,1,1,1,1,1,2012
5900,705,24,1,80,-1,4,4,3, , ,2012
5900,705,24,1,83,-1,4,5,3,2,1,2012
5900,705,24,2,59,1,4,4,4,3,1,2012
5900,705,24,1,38,-1,3,3,2,2,1,2012
5900,705,24,1,32,-1,4,3,3,2,2,2012
5900,705,24,1,41,-1,3,3,3,2,1,2012
5900,705,24,2,70,1,3,4,4,3,3,2012
5900,705,24,2,72,1,4,4,4,2,2,2012
5900,705,24,2,69,1,4,2,4,3,2,2012
5900,705,24,1,27,-1,2,2,3, ,1,2012
5900,705,24,1,49,-1,3,4, ,2,2,2012
5900,705,24,2,21,1,4,4,3, , ,2012
5900,705,24,2,56,1,1,1,1,1,1,2012
5900,705,24,2,93,1,4,4,4,3,3,2012
5900,705,24,2,63,1,4,4,3,2,1,2012
5900,705,24,2,61,1,4,4,3,2,1,2012
5900,705,24,1,62,-1,4,2,1,1,1,2012
5900,705,24,2,50,1,4,4,4,2,1,2012
5900,705,24,2,65,1,2,2,4,1,1,2012
5900,705,24,1,23,-1,2,2,2,2,1,2012
5900,705,24,2,66,1,4,4,3, , ,2012
5900,705,24,1,35,-1,2,3,2,1,1,2012
5900,705,24,2,61,1,2,3,2,2,1,2012
5900,705,24,2,24,1,4,4,1,2,1,2012
5900,705,24,2,55,1,5,5,3,3,3,2012
5900,705,24,1,50,-1,5,5,1,3,1,2012
5900,705,24,2,23,1,4,5,1,2,1,2012
5900,705,24,2,56,1,3,1,1,1,1,2012
5900,705,24,1,30,-1,2,3,1,1,1,2012
5900,705,24,1,36,-1,1,2,1,1,1,2012
5900,705,24,2,32,1,2,4,3,2,1,2012
5900,705,24,1,56,-1,1,1,1,1,1,2012
5900,705,24,1,62,-1,3,3,3,3,1,2012
5900,705,24,2,85,1,3,4,4,2,2,2012
5900,705,24,1,53,-1,3,4,3, ,1,2012
5900,705,24,1,43,-1,3,4,1,3,1,2012
5900,705,24,2,79,1,2,3,2,1,1,2012
5900,705,24,2,48,1,4,3,2,2,1,2012
5900,705,24,1,22,-1,3,2,1,2,1,2012
5900,705,24,2,18,1,1,1,2,1,1,2012
5900,705,24,1,51,-1,2,2,1,1,1,2012
5900,705,24,2,64,1,4,4,1,2,2,2012
5900,705,24,2,52,1,2,1,4,1,1,2012
5900,705,24,2,19,1,2,2,2,1,1,2012
5900,705,24,1,52,-1,4,4,2,2,1,2012
5900,705,24,2,71,1,5,5,3,2,3,2012
5900,705,24,2,25,1,4,3,2, , ,2012
5900,705,24,2,52,1,2,2,1,1,1,2012
5900,705,24,2,59,1,4,3,3,2,2,2012
5900,705,24,1,35,-1,2,2,1,1,1,2012
5900,705,24,1,56,-1,1,4,3,1,1,2012
5900,705,24,1,77,-1,2,4,3,2,2,2012
5900,705,24,1,62,-1,5,4,4,3,1,2012
5900,705,24,2,30,1,2,2,2, , ,2012
5900,705,24,2,50,1,2,2,2,1,1,2012
5900,705,24,2,50,1,2,2,1,1,1,2012
5900,705,24,2,62,1,2,4,1, ,1,2012
5900,705,24,1,54,-1,2,4,3,2,1,2012
5900,705,24,2,38,1,3,3,2,1,1,2012
5900,705,24,1,57,-1,4,4,2,1,1,2012
5900,705,24,1,85,-1,4,5,4,3,1,2012
5900,705,24,1,68,-1,2,2,3,3,1,2012
5900,840,27,2,49,1,3,2,2, , ,2012
5900,840,27,2,50,1, ,4,2,2,1,2012
5900,840,27,2,35,1,3,2,3, , ,2012
5900,840,27,1,55,-1,4,4,3, , ,2012
5900,840,27,1,71,-1,4,3,4,2,2,2012
5900,840,27,2,81,1,3,2,2,3, ,2012
5900,840,27,1,73,-1,3,1,1,3,1,2012
5900,840,27,1,52,-1, , , , , ,2012
5900,840,27,2,69,1,2,1,2,2,1,2012
5900,840,27,2,73,1,5,2,1, , ,2012
5900,840,27,2,43,1,2,1,1, ,2,2012
5900,840,27,1,59,-1,3,5,2,2,2,2012
5900,840,27,2,48,1,5,4,2,2,2,2012
5900,840,27,2,23,1,3,1,2,1,1,2012
5900,840,27,2,75,1,4,3,2,2,1,2012
5900,840,27,2,55,1,3,2,3,2,2,2012
5900,840,27,1,53,-1,4,4,1,2,2,2012
5900,840,27,1,58,-1,4,3,3,3,3,2012
5900,840,27,2,64,1,3,5,2,2,1,2012
5900,840,27,1,22,-1,4,4,4,2,1,2012
5900,840,27,2,42,1,4, ,5,3,1,2012
5900,840,27,2,66,1,3,2,2,2,1,2012
5900,840,27,2,77,1,4, , , , ,2012
5900,840,27,2,32,1,2,2,4, , ,2012
5900,840,27,2,55,1,5,5,2,3,2,2012
5900,840,27,1,56,-1,2,1,1,1,1,2012
5900,840,27,1,18,-1,3,1,2,2,1,2012
5900,840,27,1,64,-1,4,2,2,3,3,2012
5900,840,27,1,53,-1,4,4,4, , ,2012
5900,840,27,1,61,-1,4,4,5,3,2,2012
5900,840,27,1,65,-1,3,2,2, ,1,2012
5900,840,27,2,54,1,3,2,2,1,1,2012
5900,840,27,2,73,1,2,1,2,1,1,2012
5900,840,27,1,43,-1,2,1,1, , ,2012
5900,840,27,1,55,-1,3,3,1,2,2,2012
5900,840,27,2,68,1,4,3,4,3,2,2012
5900,840,27,1,59,-1,3,2,1, ,1,2012
5900,840,27,2,62,1,3,2,2, , ,2012
5900,840,27,2,36,1,4,4,2,2,1,2012
5900,840,27,1,64,-1,4,2,4,1,1,2012
5900,840,27,1,38,-1,4,2,2,2,1,2012
5900,840,27,1,27,-1,2,1,2,1,1,2012
5900,840,27,1,52,-1,3,2,2, , ,2012
5900,840,27,1,72,-1,4,2,4,3,2,2012
5900,840,27,2,61,1,3,2,2,2,2,2012
5900,840,27,1,42,-1,4,2,4,2,2,2012
